Fecha,Región,Provincia,Distrito,Establecimiento,Tipo_Combustible,Precio_Soles_Galon
2026-08-24,Ica,Ica,Parcona,MULTISERVCIOS LA FLORIDA S.A.C.,Gasolina Regular,20.98
2026-08-24,Ica,Ica,Parcona,PETROLEOS SOLORZANO S.A.C.,Gasolina Regular,19.45
2026-08-24,Ica,Ica,Parcona,SERVICIOS VISTA FLORIDA S.A.C.,Gasolina Regular,19.40
2026-08-24,Ica,Ica,Salas,ESTACION DE SERVICIO LOS ANDES E.I.R.L.,Diesel DB5,22.75
2026-08-24,Ica,Ica,Salas,ESTACION DE SERVICIOS SACRAMENTO S.A.C,Diesel DB5,22.75
2026-08-24,Ica,Ica,Salas,ESTACIONES ALEJANDRO S.A.C,Diesel DB5,23.99
2026-08-24,Ica,Ica,Salas,GALA.Y.N. ASOCIADOS EIRL,Diesel DB5,23.99
2026-08-24,Ica,Ica,Salas,GAS PERU GUADALUPE SAC,Diesel DB5,22.75
2026-08-24,Ica,Ica,Salas,GRIFO LUCYMAR S.A.C.,Diesel DB5,22.99
2026-08-24,Ica,Ica,Salas,SERVICENTRO POSBEN S.A.C.,Diesel DB5,25.29
2026-08-24,Ica,Ica,Salas,ESTACION DE SERVICIO LOS ANDES E.I.R.L.,Gasolina Premium,20.19
2026-08-24,Ica,Ica,Salas,ESTACION DE SERVICIOS SACRAMENTO S.A.C,Gasolina Premium,20.19
2026-08-24,Ica,Ica,Salas,ESTACIONES ALEJANDRO S.A.C,Gasolina Premium,21.88
2026-08-24,Ica,Ica,Salas,GALA.Y.N. ASOCIADOS EIRL,Gasolina Premium,20.99
2026-08-24,Ica,Ica,Salas,GAS PERU GUADALUPE SAC,Gasolina Premium,20.19
2026-08-24,Ica,Ica,Salas,GRIFO LUCYMAR S.A.C.,Gasolina Premium,20.79
2026-08-24,Ica,Ica,Salas,SERVICENTRO POSBEN S.A.C.,Gasolina Premium,21.99
2026-08-24,Ica,Ica,Salas,ESTACION DE SERVICIO LOS ANDES E.I.R.L.,Gasolina Regular,19.25
2026-08-24,Ica,Ica,Salas,ESTACION DE SERVICIOS SACRAMENTO S.A.C,Gasolina Regular,19.25
2026-08-24,Ica,Ica,Salas,ESTACIONES ALEJANDRO S.A.C,Gasolina Regular,20.85
2026-08-24,Ica,Ica,Salas,GALA.Y.N. ASOCIADOS EIRL,Gasolina Regular,19.99
2026-08-24,Ica,Ica,Salas,GAS PERU GUADALUPE SAC,Gasolina Regular,19.25
2026-08-24,Ica,Ica,Salas,GRIFO LUCYMAR S.A.C.,Gasolina Regular,19.79
2026-08-24,Ica,Ica,Salas,SERVICENTRO POSBEN S.A.C.,Gasolina Regular,20.69
2026-08-24,Ica,Ica,San Juan Bautista,GRIFO LASER,Diesel DB5,22.75
2026-08-24,Ica,Ica,San Juan Bautista,GRIFO LASER,Gasolina Premium,20.19
2026-08-24,Ica,Ica,San Juan Bautista,GRIFO LASER,Gasolina Regular,19.29
2026-08-24,Ica,Ica,Santiago,COMERCIALIZADORA DE COMBUSTIBLES SANTIAGO S.A.C.,Diesel DB5,23.93
2026-08-24,Ica,Ica,Santiago,DISTRIBUIDORA DE COMBUSTIBLES EL NEGRO SOCIEDAD ANONIMA CERRADA - DISTRIBUIDORA DE COMBUSTIBLES EL N,Diesel DB5,22.34
2026-08-24,Ica,Ica,Santiago,ESTACION DE SERVICIOS LEONOR S.A.C,Diesel DB5,23.20
2026-08-24,Ica,Ica,Santiago,ESTACION DE SERVICIOS LUPE S.A.C.,Diesel DB5,22.89
2026-08-24,Ica,Ica,Santiago,ESTACIONES ALEJANDRO S.A.C.,Diesel DB5,24.30
2026-08-24,Ica,Ica,Santiago,L C OPERADOR DE COMBUSTIBLE S.A.C.,Diesel DB5,22.59
2026-08-24,Ica,Ica,Santiago,LBC COMBUSTIBLES S.A.C.,Diesel DB5,22.50
2026-08-24,Ica,Ica,Santiago,SERVICIOS GENERALES FULL GRIFOS DEL PERU S.A.C.,Diesel DB5,22.99
2026-08-24,Ica,Ica,Santiago,THF02 SCRL,Diesel DB5,23.77
2026-08-24,Ica,Ica,Santiago,COMERCIALIZADORA DE COMBUSTIBLES SANTIAGO S.A.C.,Gasolina Premium,20.77
2026-08-24,Ica,Ica,Santiago,DISTRIBUIDORA DE COMBUSTIBLES EL NEGRO SOCIEDAD ANONIMA CERRADA - DISTRIBUIDORA DE COMBUSTIBLES EL N,Gasolina Premium,19.67
2026-08-24,Ica,Ica,Santiago,ESTACION DE SERVICIOS LEONOR S.A.C,Gasolina Premium,20.99
2026-08-24,Ica,Ica,Santiago,ESTACION DE SERVICIOS LUPE S.A.C.,Gasolina Premium,20.29
2026-08-24,Ica,Ica,Santiago,ESTACIONES ALEJANDRO S.A.C.,Gasolina Premium,21.00
2026-08-24,Ica,Ica,Santiago,L C OPERADOR DE COMBUSTIBLE S.A.C.,Gasolina Premium,20.29
2026-08-24,Ica,Ica,Santiago,LBC COMBUSTIBLES S.A.C.,Gasolina Premium,19.95
2026-08-24,Ica,Ica,Santiago,SERVICIOS GENERALES FULL GRIFOS DEL PERU S.A.C.,Gasolina Premium,20.39
2026-08-24,Ica,Ica,Santiago,THF02 SCRL,Gasolina Premium,20.99
2026-08-24,Ica,Ica,Santiago,COMERCIALIZADORA DE COMBUSTIBLES SANTIAGO S.A.C.,Gasolina Regular,19.87
2026-08-24,Ica,Ica,Santiago,DISTRIBUIDORA DE COMBUSTIBLES EL NEGRO SOCIEDAD ANONIMA CERRADA - DISTRIBUIDORA DE COMBUSTIBLES EL N,Gasolina Regular,18.69
2026-08-24,Ica,Ica,Santiago,ESTACION DE SERVICIOS LEONOR S.A.C,Gasolina Regular,20.39
2026-08-24,Ica,Ica,Santiago,ESTACION DE SERVICIOS LUPE S.A.C.,Gasolina Regular,19.49
2026-08-24,Ica,Ica,Santiago,ESTACIONES ALEJANDRO S.A.C.,Gasolina Regular,20.60
2026-08-24,Ica,Ica,Santiago,L C OPERADOR DE COMBUSTIBLE S.A.C.,Gasolina Regular,19.49
2026-08-24,Ica,Ica,Santiago,LBC COMBUSTIBLES S.A.C.,Gasolina Regular,18.95
2026-08-24,Ica,Ica,Santiago,SERVICIOS GENERALES FULL GRIFOS DEL PERU S.A.C.,Gasolina Regular,19.69
2026-08-24,Ica,Ica,Santiago,THF02 SCRL,Gasolina Regular,20.59
2026-08-24,Ica,Ica,Subtanjalla,A TRES C COMBUSTIBLES ICA E.I.R.L.,Diesel DB5,22.75
2026-08-24,Ica,Ica,Subtanjalla,AUTOSERVICIOS P & B S.A.C.,Diesel DB5,24.09
2026-08-24,Ica,Ica,Subtanjalla,BIODIESEL PERU INTERNACIONAL SAC,Diesel DB5,24.29
2026-08-24,Ica,Ica,Subtanjalla,EL OASIS DE ICA S.A.C.,Diesel DB5,22.74
2026-08-24,Ica,Ica,Subtanjalla,ESTACION DE SERVICIOS DANIELA S.A.,Diesel DB5,24.88
2026-08-24,Ica,Ica,Subtanjalla,ESTACION DE SERVICIOS SACRAMENTO S.A.C,Diesel DB5,23.25
2026-08-24,Ica,Ica,Subtanjalla,GAS 777 SOCIEDAD ANONIMA CERRADA - GAS 777 S.A.C.,Diesel DB5,22.85
2026-08-24,Ica,Ica,Subtanjalla,GOL INVERSIONES S.A.C.,Diesel DB5,22.75
2026-08-24,Ica,Ica,Subtanjalla,GRIFO LASER,Diesel DB5,22.75
2026-08-24,Ica,Ica,Subtanjalla,GRIFO SUBTANJALLA SRL,Diesel DB5,24.09
2026-08-24,Ica,Ica,Subtanjalla,GRIFOS ESPINOZA S.A.,Diesel DB5,23.79
2026-08-24,Ica,Ica,Subtanjalla,A TRES C COMBUSTIBLES ICA E.I.R.L.,Gasolina Premium,20.19
2026-08-24,Ica,Ica,Subtanjalla,AUTOSERVICIOS P & B S.A.C.,Gasolina Premium,20.99
2026-08-24,Ica,Ica,Subtanjalla,BIODIESEL PERU INTERNACIONAL SAC,Gasolina Premium,20.89
2026-08-24,Ica,Ica,Subtanjalla,EL OASIS DE ICA S.A.C.,Gasolina Premium,20.18
2026-08-24,Ica,Ica,Subtanjalla,ESTACION DE SERVICIOS DANIELA S.A.,Gasolina Premium,21.44
2026-08-24,Ica,Ica,Subtanjalla,ESTACION DE SERVICIOS SACRAMENTO S.A.C,Gasolina Premium,20.19
2026-08-24,Ica,Ica,Subtanjalla,GAS 777 SOCIEDAD ANONIMA CERRADA - GAS 777 S.A.C.,Gasolina Premium,20.89
2026-08-24,Ica,Ica,Subtanjalla,GOL INVERSIONES S.A.C.,Gasolina Premium,20.19
2026-08-24,Ica,Ica,Subtanjalla,GRIFO LASER,Gasolina Premium,20.19
2026-08-24,Ica,Ica,Subtanjalla,GRIFO SUBTANJALLA SRL,Gasolina Premium,21.79
2026-08-24,Ica,Ica,Subtanjalla,GRIFOS ESPINOZA S.A.,Gasolina Premium,19.99
2026-08-24,Ica,Ica,Subtanjalla,A TRES C COMBUSTIBLES ICA E.I.R.L.,Gasolina Regular,19.25
2026-08-24,Ica,Ica,Subtanjalla,AUTOSERVICIOS P & B S.A.C.,Gasolina Regular,19.89
2026-08-24,Ica,Ica,Subtanjalla,BIODIESEL PERU INTERNACIONAL SAC,Gasolina Regular,19.89
2026-08-24,Ica,Ica,Subtanjalla,EL OASIS DE ICA S.A.C.,Gasolina Regular,19.24
2026-08-24,Ica,Ica,Subtanjalla,ESTACION DE SERVICIOS DANIELA S.A.,Gasolina Regular,19.96
2026-08-24,Ica,Ica,Subtanjalla,ESTACION DE SERVICIOS SACRAMENTO S.A.C,Gasolina Regular,19.25
2026-08-24,Ica,Ica,Subtanjalla,GAS 777 SOCIEDAD ANONIMA CERRADA - GAS 777 S.A.C.,Gasolina Regular,19.79
2026-08-24,Ica,Ica,Subtanjalla,GOL INVERSIONES S.A.C.,Gasolina Regular,19.25
2026-08-24,Ica,Ica,Subtanjalla,GRIFO LASER,Gasolina Regular,19.25
2026-08-24,Ica,Ica,Subtanjalla,GRIFO SUBTANJALLA SRL,Gasolina Regular,20.69
2026-08-24,Ica,Ica,Subtanjalla,GRIFOS ESPINOZA S.A.,Gasolina Regular,18.99
2026-08-24,Ica,Ica,Tate,A TRES C COMBUSTIBLES ICA E.I.R.L.,Diesel DB5,22.25
2026-08-24,Ica,Ica,Tate,BERCORD E.I.R.L.,Diesel DB5,23.59
2026-08-24,Ica,Ica,Tate,GAS 777 SOCIEDAD ANONIMA CERRADA,Diesel DB5,22.85
2026-08-24,Ica,Ica,Tate,GRIFO TATE S.R.L.,Diesel DB5,22.97
2026-08-24,Ica,Ica,Tate,A TRES C COMBUSTIBLES ICA E.I.R.L.,Gasolina Premium,19.76
2026-08-24,Ica,Ica,Tate,BERCORD E.I.R.L.,Gasolina Premium,21.59
2026-08-24,Ica,Ica,Tate,GAS 777 SOCIEDAD ANONIMA CERRADA,Gasolina Premium,20.49
2026-08-24,Ica,Ica,Tate,GRIFO TATE S.R.L.,Gasolina Premium,20.98
2026-08-24,Ica,Ica,Tate,A TRES C COMBUSTIBLES ICA E.I.R.L.,Gasolina Regular,18.79
2026-08-24,Ica,Ica,Tate,BERCORD E.I.R.L.,Gasolina Regular,20.59
2026-08-24,Ica,Ica,Tate,GAS 777 SOCIEDAD ANONIMA CERRADA,Gasolina Regular,19.49
2026-08-24,Ica,Ica,Tate,GRIFO TATE S.R.L.,Gasolina Regular,19.97
2026-08-24,Ica,Nazca,El Ingenio,GRIFO SAN IGNACIO,Diesel DB5,23.59
2026-08-24,Ica,Nazca,El Ingenio,GRIFO SAN IGNACIO,Gasolina Premium,21.29
2026-08-24,Ica,Nazca,El Ingenio,GRIFO SAN IGNACIO,Gasolina Regular,20.29
2026-08-24,Ica,Nazca,Marcona,ESTACION DE SERVICIOS MARCONA S.A.C.,Diesel DB5,26.17
2026-08-24,Ica,Nazca,Marcona,SERVICENTRO SANTA ROSA EIRL,Diesel DB5,27.40
2026-08-24,Ica,Nazca,Marcona,ESTACION DE SERVICIOS MARCONA S.A.C.,Gasolina Premium,24.24
2026-08-24,Ica,Nazca,Marcona,SERVICENTRO SANTA ROSA EIRL,Gasolina Premium,25.70
2026-08-24,Ica,Nazca,Marcona,ESTACION DE SERVICIOS MARCONA S.A.C.,Gasolina Regular,23.40
2026-08-24,Ica,Nazca,Marcona,SERVICENTRO SANTA ROSA EIRL,Gasolina Regular,24.90
2026-08-24,Ica,Nazca,Nazca,COESTI S.A,Diesel DB5,23.55
2026-08-24,Ica,Nazca,Nazca,COMBUSAT S.A.C.,Diesel DB5,23.39
2026-08-24,Ica,Nazca,Nazca,CORPORACION GRIFERA DEL SUR S.A.C.,Diesel DB5,23.19
2026-08-24,Ica,Nazca,Nazca,ESTACION DE COMBUSTIBLES EL SOL S.A.C.,Diesel DB5,23.49
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS EL OASIS DE ICA SAC,Diesel DB5,22.98
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS EL SOL DE CAMANA S.A.C.,Diesel DB5,23.19
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS EL SOL S.R.L.,Diesel DB5,23.19
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS NASCA S.A.C.,Diesel DB5,23.49
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS SACRAMENTO S.A.C,Diesel DB5,23.33
2026-08-24,Ica,Nazca,Nazca,GRUPO MINSURCOM EIRL,Diesel DB5,24.39
2026-08-24,Ica,Nazca,Nazca,PETROSUR NAZCA S.A.C.,Diesel DB5,22.84
2026-08-24,Ica,Nazca,Nazca,SERVICIOS GENERALES FULL GRIFOS DEL PERU S.A.C.,Diesel DB5,23.49
2026-08-24,Ica,Nazca,Nazca,TRANS MURIEL INVER S.A.C.,Diesel DB5,23.19
2026-08-24,Ica,Nazca,Nazca,WARI SERVICE SAC,Diesel DB5,23.19
2026-08-24,Ica,Nazca,Nazca,XACT PERU S.A.C.,Diesel DB5,22.88
2026-08-24,Ica,Nazca,Nazca,COESTI S.A,Gasolina Premium,20.75
2026-08-24,Ica,Nazca,Nazca,CORPORACION GRIFERA DEL SUR S.A.C.,Gasolina Premium,21.99
2026-08-24,Ica,Nazca,Nazca,ESTACION DE COMBUSTIBLES EL SOL S.A.C.,Gasolina Premium,21.99
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS EL OASIS DE ICA SAC,Gasolina Premium,20.79
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS EL SOL DE CAMANA S.A.C.,Gasolina Premium,21.30
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS EL SOL S.R.L.,Gasolina Premium,21.30
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS NASCA S.A.C.,Gasolina Premium,21.99
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS SACRAMENTO S.A.C,Gasolina Premium,21.99
2026-08-24,Ica,Nazca,Nazca,GRUPO MINSURCOM EIRL,Gasolina Premium,22.72
2026-08-24,Ica,Nazca,Nazca,PETROSUR NAZCA S.A.C.,Gasolina Premium,19.89
2026-08-24,Ica,Nazca,Nazca,SERVICIOS GENERALES FULL GRIFOS DEL PERU S.A.C.,Gasolina Premium,22.95
2026-08-24,Ica,Nazca,Nazca,TRANS MURIEL INVER S.A.C.,Gasolina Premium,22.45
2026-08-24,Ica,Nazca,Nazca,WARI SERVICE SAC,Gasolina Premium,21.30
2026-08-24,Ica,Nazca,Nazca,COESTI S.A,Gasolina Regular,19.59
2026-08-24,Ica,Nazca,Nazca,COMBUSAT S.A.C.,Gasolina Regular,21.14
2026-08-24,Ica,Nazca,Nazca,CORPORACION GRIFERA DEL SUR S.A.C.,Gasolina Regular,20.99
2026-08-24,Ica,Nazca,Nazca,ESTACION DE COMBUSTIBLES EL SOL S.A.C.,Gasolina Regular,20.99
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS EL OASIS DE ICA SAC,Gasolina Regular,19.49
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS EL SOL DE CAMANA S.A.C.,Gasolina Regular,19.99
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS EL SOL S.R.L.,Gasolina Regular,19.99
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS NASCA S.A.C.,Gasolina Regular,20.99
2026-08-24,Ica,Nazca,Nazca,ESTACION DE SERVICIOS SACRAMENTO S.A.C,Gasolina Regular,20.99
2026-08-24,Ica,Nazca,Nazca,GRUPO MINSURCOM EIRL,Gasolina Regular,21.72
2026-08-24,Ica,Nazca,Nazca,PETROSUR NAZCA S.A.C.,Gasolina Regular,18.79
2026-08-24,Ica,Nazca,Nazca,SERVICIOS GENERALES FULL GRIFOS DEL PERU S.A.C.,Gasolina Regular,21.50
2026-08-24,Ica,Nazca,Nazca,TRANS MURIEL INVER S.A.C.,Gasolina Regular,20.99
2026-08-24,Ica,Nazca,Nazca,WARI SERVICE SAC,Gasolina Regular,19.99
2026-08-24,Ica,Nazca,Nazca,XACT PERU S.A.C.,Gasolina Regular,19.89
2026-08-24,Ica,Nazca,Vista Alegre,C & M RED SOCIEDAD ANONIMA CERRADA - C & M RED  S.A.C,Diesel DB5,23.99
2026-08-24,Ica,Nazca,Vista Alegre,COESTI S.A.,Diesel DB5,23.55
2026-08-24,Ica,Nazca,Vista Alegre,ESTACION DE SERVICIOS LEONOR S.A.C.,Diesel DB5,23.20
2026-08-24,Ica,Nazca,Vista Alegre,GRIFO GIANPIERO S.A.C.,Diesel DB5,23.20
2026-08-24,Ica,Nazca,Vista Alegre,GRIFO PECSA PETRO NAZCA SAC,Diesel DB5,22.97
2026-08-24,Ica,Nazca,Vista Alegre,PETROFAST S.A.C.,Diesel DB5,23.20
2026-08-24,Ica,Nazca,Vista Alegre,C & M RED SOCIEDAD ANONIMA CERRADA - C & M RED  S.A.C,Gasolina Premium,21.19
2026-08-24,Ica,Nazca,Vista Alegre,COESTI S.A.,Gasolina Premium,21.85
2026-08-24,Ica,Nazca,Vista Alegre,ESTACION DE SERVICIOS LEONOR S.A.C.,Gasolina Premium,20.99
2026-08-24,Ica,Nazca,Vista Alegre,GRIFO GIANPIERO S.A.C.,Gasolina Premium,21.80
2026-08-24,Ica,Nazca,Vista Alegre,PETROFAST S.A.C.,Gasolina Premium,21.80
2026-08-24,Ica,Nazca,Vista Alegre,C & M RED SOCIEDAD ANONIMA CERRADA - C & M RED  S.A.C,Gasolina Regular,20.19
2026-08-24,Ica,Nazca,Vista Alegre,COESTI S.A.,Gasolina Regular,20.75
2026-08-24,Ica,Nazca,Vista Alegre,ESTACION DE SERVICIOS LEONOR S.A.C.,Gasolina Regular,20.39
2026-08-24,Ica,Nazca,Vista Alegre,GRIFO GIANPIERO S.A.C.,Gasolina Regular,20.80
2026-08-24,Ica,Nazca,Vista Alegre,GRIFO PECSA PETRO NAZCA SAC,Gasolina Regular,19.97
2026-08-24,Ica,Nazca,Vista Alegre,PETROFAST S.A.C.,Gasolina Regular,20.80
2026-08-24,Ica,Palpa,Llipata,ESTACION DE SERVICIOS GRUPO AT PERU SAC,Diesel DB5,22.89
2026-08-24,Ica,Palpa,Llipata,ESTACION DE SERVICIOS PISCIS SAC,Diesel DB5,23.39
2026-08-24,Ica,Palpa,Llipata,ESTACION DE SERVICIOS GRUPO AT PERU SAC,Gasolina Premium,20.18
2026-08-24,Ica,Palpa,Llipata,ESTACION DE SERVICIOS PISCIS SAC,Gasolina Premium,21.59
2026-08-24,Ica,Palpa,Llipata,ESTACION DE SERVICIOS GRUPO AT PERU SAC,Gasolina Regular,19.28
2026-08-24,Ica,Palpa,Llipata,ESTACION DE SERVICIOS PISCIS SAC,Gasolina Regular,20.59
2026-08-24,Ica,Palpa,Palpa,CARLOS NICOLAS ONCEBAY ROMANI,Diesel DB5,23.20
2026-08-24,Ica,Palpa,Palpa,COMERCIALIZADORA DE COMBUSTIBLES PALPA S.A.C.,Diesel DB5,24.91
2026-08-24,Ica,Palpa,Palpa,ESTACION DE SERVICIOS SACRAMENTO EIRL,Diesel DB5,22.89
2026-08-24,Ica,Palpa,Palpa,CARLOS NICOLAS ONCEBAY ROMANI,Gasolina Premium,20.80
2026-08-24,Ica,Palpa,Palpa,COMERCIALIZADORA DE COMBUSTIBLES PALPA S.A.C.,Gasolina Premium,21.66
2026-08-24,Ica,Palpa,Palpa,ESTACION DE SERVICIOS SACRAMENTO EIRL,Gasolina Premium,20.57
2026-08-24,Ica,Palpa,Palpa,CARLOS NICOLAS ONCEBAY ROMANI,Gasolina Regular,19.90
2026-08-24,Ica,Palpa,Palpa,COMERCIALIZADORA DE COMBUSTIBLES PALPA S.A.C.,Gasolina Regular,20.73
2026-08-24,Ica,Palpa,Palpa,ESTACION DE SERVICIOS SACRAMENTO EIRL,Gasolina Regular,19.89
2026-08-24,Ica,Palpa,Rio Grande,ESTACION DE SERVICIOS RIO GRANDE E.I.R.L,Diesel DB5,22.89
2026-08-24,Ica,Palpa,Rio Grande,ESTACION DE SERVICIOS RIO GRANDE E.I.R.L,Gasolina Premium,20.59
2026-08-24,Ica,Palpa,Rio Grande,ESTACION DE SERVICIOS RIO GRANDE E.I.R.L,Gasolina Regular,19.89
2026-08-24,Ica,Pisco,Huancano,LEMARK CONSULTORIA E INVERSIONES S.A.C.,Diesel DB5,23.99
2026-08-24,Ica,Pisco,Huancano,LEMARK CONSULTORIA E INVERSIONES S.A.C.,Gasolina Premium,21.49
2026-08-24,Ica,Pisco,Huancano,LEMARK CONSULTORIA E INVERSIONES S.A.C.,Gasolina Regular,20.89
2026-08-24,Ica,Pisco,Humay,ESTACION DE SERVICIOS CHAMPACCOCHA E.I.R.L.,Diesel DB5,23.15
2026-08-24,Ica,Pisco,Humay,SERVICENTRO PLAZA S.A.C.,Diesel DB5,23.19
2026-08-24,Ica,Pisco,Humay,ESTACION DE SERVICIOS CHAMPACCOCHA E.I.R.L.,Gasolina Premium,20.80
2026-08-24,Ica,Pisco,Humay,SERVICENTRO PLAZA S.A.C.,Gasolina Premium,20.89
2026-08-24,Ica,Pisco,Humay,ESTACION DE SERVICIOS CHAMPACCOCHA E.I.R.L.,Gasolina Regular,19.80
2026-08-24,Ica,Pisco,Humay,SERVICENTRO PLAZA S.A.C.,Gasolina Regular,19.89
2026-08-24,Ica,Pisco,Independencia,CORPORACION BILCON GAS SOCIEDAD ANONIMA CERRADA,Diesel DB5,23.19
2026-08-24,Ica,Pisco,Independencia,GAS BLAYJOS S.A.C,Diesel DB5,23.15
2026-08-24,Ica,Pisco,Independencia,INVERSIONES HENA,Diesel DB5,22.89
2026-08-24,Ica,Pisco,Independencia,M & Y SENOR DE MURUHUAY S.A.C,Diesel DB5,23.49
2026-08-24,Ica,Pisco,Independencia,SERVICENTROS PLAZA S.A.C.,Diesel DB5,23.19
2026-08-24,Ica,Pisco,Independencia,CORPORACION BILCON GAS SOCIEDAD ANONIMA CERRADA,Gasolina Premium,21.29
2026-08-24,Ica,Pisco,Independencia,GAS BLAYJOS S.A.C,Gasolina Premium,21.25
2026-08-24,Ica,Pisco,Independencia,INVERSIONES HENA,Gasolina Premium,22.79
2026-08-24,Ica,Pisco,Independencia,M & Y SENOR DE MURUHUAY S.A.C,Gasolina Premium,21.99
2026-08-24,Ica,Pisco,Independencia,SERVICENTROS PLAZA S.A.C.,Gasolina Premium,20.89
2026-08-24,Ica,Pisco,Independencia,CORPORACION BILCON GAS SOCIEDAD ANONIMA CERRADA,Gasolina Regular,19.89
2026-08-24,Ica,Pisco,Independencia,GAS BLAYJOS S.A.C,Gasolina Regular,19.85
2026-08-24,Ica,Pisco,Independencia,INVERSIONES HENA,Gasolina Regular,20.99
2026-08-24,Ica,Pisco,Independencia,M & Y SENOR DE MURUHUAY S.A.C,Gasolina Regular,19.59
2026-08-24,Ica,Pisco,Independencia,SERVICENTROS PLAZA S.A.C.,Gasolina Regular,19.89
2026-08-24,Ica,Pisco,Paracas,ADRIATICO E.I.R.L.,Diesel DB5,27.49
2026-08-24,Ica,Pisco,Paracas,AUTOSERVICIOS P & B S.A.C.,Diesel DB5,27.10
2026-08-24,Ica,Pisco,Paracas,ESTACION DE SERVICIOS PARACAS E.I.R.L,Diesel DB5,22.98
2026-08-24,Ica,Pisco,Paracas,ESTACION DE SERVICIOS PERCY CAR PARACAS S.A.C.,Diesel DB5,23.48
2026-08-24,Ica,Pisco,Paracas,TRANSMARINA DEL PERU SAC,Diesel DB5,25.80
2026-08-24,Ica,Pisco,Paracas,YACHT CLUB PERUANO - SEDE PARACAS,Diesel DB5,27.50
2026-08-24,Ica,Pisco,Paracas,ADRIATICO E.I.R.L.,Gasolina Premium,23.77
2026-08-24,Ica,Pisco,Paracas,AUTOSERVICIOS P & B S.A.C.,Gasolina Premium,24.55
2026-08-24,Ica,Pisco,Paracas,ESTACION DE SERVICIOS PARACAS E.I.R.L,Gasolina Premium,20.74
2026-08-24,Ica,Pisco,Paracas,ESTACION DE SERVICIOS PERCY CAR PARACAS S.A.C.,Gasolina Premium,20.98
2026-08-24,Ica,Pisco,Paracas,YACHT CLUB PERUANO - SEDE PARACAS,Gasolina Premium,25.50
2026-08-24,Ica,Pisco,Paracas,ADRIATICO E.I.R.L.,Gasolina Regular,21.59
2026-08-24,Ica,Pisco,Paracas,AUTOSERVICIOS P & B S.A.C.,Gasolina Regular,22.00
2026-08-24,Ica,Pisco,Paracas,ESTACION DE SERVICIOS PARACAS E.I.R.L,Gasolina Regular,19.44
2026-08-24,Ica,Pisco,Paracas,ESTACION DE SERVICIOS PERCY CAR PARACAS S.A.C.,Gasolina Regular,19.99
2026-08-24,Ica,Pisco,Pisco,COESTI S.A,Diesel DB5,23.49
2026-08-24,Ica,Pisco,Pisco,COESTI S.A.,Diesel DB5,24.15
2026-08-24,Ica,Pisco,Pisco,DACOR GAS S.A.C.,Diesel DB5,24.79
2026-08-24,Ica,Pisco,Pisco,EESS YAVA SAC PISCO,Diesel DB5,23.49
2026-08-24,Ica,Pisco,Pisco,ESCOH S.A.C.,Diesel DB5,23.65
2026-08-24,Ica,Pisco,Pisco,ESTACION DE SERVICIOS SALDANI S.A.C,Diesel DB5,23.45
2026-08-24,Ica,Pisco,Pisco,LAS AMERICAS,Diesel DB5,24.00
2026-08-24,Ica,Pisco,Pisco,MULTISERVICIOS ECOGAS S.A.C.,Diesel DB5,23.19
2026-08-24,Ica,Pisco,Pisco,NUTRIGAS S.A.C.,Diesel DB5,23.34
2026-08-24,Ica,Pisco,Pisco,COESTI S.A,Gasolina Premium,20.85
2026-08-24,Ica,Pisco,Pisco,COESTI S.A.,Gasolina Premium,21.79
2026-08-24,Ica,Pisco,Pisco,DACOR GAS S.A.C.,Gasolina Premium,21.89
2026-08-24,Ica,Pisco,Pisco,EESS YAVA SAC PISCO,Gasolina Premium,20.99
2026-08-24,Ica,Pisco,Pisco,ESCOH S.A.C.,Gasolina Premium,20.75
2026-08-24,Ica,Pisco,Pisco,ESTACION DE SERVICIOS SALDANI S.A.C,Gasolina Premium,20.50
2026-08-24,Ica,Pisco,Pisco,MULTISERVICIOS ECOGAS S.A.C.,Gasolina Premium,20.99
2026-08-24,Ica,Pisco,Pisco,NUTRIGAS S.A.C.,Gasolina Premium,20.74
2026-08-24,Ica,Pisco,Pisco,COESTI S.A,Gasolina Regular,19.75
2026-08-24,Ica,Pisco,Pisco,COESTI S.A.,Gasolina Regular,19.79
2026-08-24,Ica,Pisco,Pisco,DACOR GAS S.A.C.,Gasolina Regular,19.98
2026-08-24,Ica,Pisco,Pisco,EESS YAVA SAC PISCO,Gasolina Regular,20.39
2026-08-24,Ica,Pisco,Pisco,ESCOH S.A.C.,Gasolina Regular,19.58
